ID,Name,PC1,PC2,PC3,PC4,PC5,Quadrant,Octant,MP,BP,Density,Dielectric,ETN,Refractive Index,Hildebrand,Hansen Disp,Hansen Polar,Hansen H-Bond,Gutmann,Dipole,Solvatochromic Pi*,Solvatochromic Alpha,Solvatochromic Beta,log Pow,Abraham R2,Abraham Pi,Abraham AH,Abraham BH,Abraham L16,Abraham Vx,Auto-Ignition,T-Rating,Flash Point,Flammability,Flammability Score,Vapour Pressure,VOC Potential,Viscosity,Viscosity Score,Hvap,Heat Capacity,Static,Solubility of Water,Miscibility,ICH Class,ICH Limit,Health_old,Impact in Air,Impact in Water,LCA,SMILES,InChIKey,InChI,CAS,Formula,Mol. Wt.,General,Environmental,Environmental Link,Reactivity,Reactivity Literature,Avoidance,Acid,Alcohol,Alkene,Anhydride,Amide,1°Amide,2°Amide,3°Amide,Amine,1°Amine,2°Amine,3°Amine,Heteroaromatic Amines,Anilines,Nitrogen Bases,Aromatic,Carbonate,Ester,Ether,Ketone/Aldehyde,Halogen,Chloro,Fluoro,Hydrocarbon,Nitrile,Nitro,Phosphorus Containing,Sulfur Containing,Sulfide,Sulfoxide,Sulfite,Sulfone,Urea,Silicone,Other,Safety,Health,Environment,Default ranking,Adjusted ranking
9,"Ethylene Glycol [1,2-Ethanediol]",-10.7101,-1.88606,4.37327,1.45192,-1.03437,1,5,-13.0,197.2,1.109,37.7,0.79,1.432,17.1,8.3,5.4,12.7,20.0,2.31,0.92,0.9,0.52,-1.36,,,,,,0.508,400,T2,111,Class IIIB,1,0.1,1,20.781,2,1087,,,710.99,Y,2,620,Not Assigned,,,,OCCO,LYCAIKOWRPUZTN-UHFFFAOYSA-N,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",107-21-1,C2H6O2,62.068,Highly viscous (not preferred for crystallisation),,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,2,5,Recommended,Recommended
68,Fluorobenzene,2.40627,-4.13794,-1.66597,1.61796,-0.0898876,2,2,-42.2,85.3,1.023,5.6,0.194,1.465,9.1,,,,3.0,1.61,0.62,0.0,,2.27,0.48,0.57,0.0,0.1,2.79,0.734,,Not Assigned,-15,Class IB,3,58.7,2,0.608,0,289,1476,,1.53,N,,,Not Assigned,,,,Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,InChI=1S/C6H5F/c7-6-4-2-1-3-5-6/h1-5H,462-06-6,C6H5F,96.102,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,5,6,5,Problematic,Problematic
69,Formamide,-13.7832,-2.50553,3.64239,3.55785,0.413777,1,5,2.6,210.0,1.133,111.0,0.8,1.448,19.2,8.4,12.8,9.3,36.0,3.36,0.97,0.71,,-1.51,0.47,1.3,0.62,0.6,,0.365,500,T1,175,Class IIIB,1,0.0,1,3.692,1,1448,2103,,1133.98,Y,2,220,Not Assigned,,,,NC=O,ZHNUHDYFZUAESO-UHFFFAOYSA-N,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",75-12-7,CH3NO,45.041,,REACH Candidate list - consider alternatives,http://echa.europa.eu/web/guest/candidate-list-table,,,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,9,7,Hazardous,Hazardous
70,Formic Acid,-9.78236,-7.30311,5.73192,-0.0614243,-0.788483,1,5,8.4,100.0,1.22,55.0,0.73,1.37,10.5,7.0,5.8,8.1,19.0,1.41,,,,-0.54,0.3,0.6,0.75,0.38,,0.324,480,T1,48,Class II,2,33.6,2,1.75,1,138,1766,1,,Y,3,5000,3,2,1,2,OC=O,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",64-18-6,CH2O2,46.025,,,,,,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,7,3,Problematic,Problematic
200,Furan,1.42377,-5.18831,-2.06609,0.408705,-1.10063,2,2,-85.6,31.4,0.931,2.9,0.16,1.421,9.1,8.7,0.9,2.6,6.0,0.69,,,,1.34,0.37,0.53,0.0,0.13,1.83,0.536,390,T2,-36,Class IA,3,493.2,3,0.354,0,419,1792,,,N,,,Not Assigned,,,,c1ccco1,YLQBMQCUIZJEEH-UHFFFAOYSA-N,InChI=1S/C4H4O/c1-2-4-5-3-1/h1-4H,110-00-9,C4H4O,68.074,,REACH Candidate list - consider alternatives,http://echa.europa.eu/web/guest/candidate-list-table,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8,10,7,Hazardous,Hazardous
217,Furfural,-2.31872,0.0679379,-1.77534,4.70834,1.08821,0,3,-36.5,161.7,1.15,,,1.52,11.5,,,,,3.6,,,,0.41,,,,,,0.693,316,T2,60,Class IIIA,1,1.3,1,1.629,1,453,1459,,,Y,,,Not Assigned,,,,O=Cc1ccco1,HYBBIBNJHNGZAN-UHFFFAOYSA-N,InChI=1S/C5H4O2/c6-4-5-2-1-3-7-5/h1-4H,98-01-1,C5H4O2,96.084,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,9,5,Hazardous,Hazardous
71,Glycerol,-11.292,1.48289,5.82824,3.09155,-0.187772,3,7,18.2,290.1,1.26,42.5,0.81,1.47,17.7,8.5,5.9,14.3,19.0,4.2,,,,-1.76,,,,,,0.707,393,T2,160,Class IIIB,1,0.0,1,936.9,3,1186,,,,Y,,,Not Assigned,,,,OCC(CO)O,PEDCQBHIVMGVHV-UHFFFAOYSA-N,"InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2",56-81-5,C3H8O3,92.094,Highly viscous.,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,1,7,Problematic,Problematic
8,"Glyme [DME or 1,2-Dimethoxyethane]",-1.35871,0.467472,-2.50771,-2.67093,-0.395857,0,3,-69.0,84.5,0.864,7.2,0.231,1.38,8.6,,,,20.0,1.61,0.53,0.0,0.41,-0.21,,,,,,0.79,202,T3,-2,Class IB,3,59.7,2,0.442,0,485,2363,1,,Y,2,100,3,2,2,,COCCOC,XTHFKEDIFFGKHM-UHFFFAOYSA-N,"InChI=1S/C4H10O2/c1-5-3-4-6-2/h3-4H2,1-2H3",110-71-4,C4H10O2,90.121,Consider propylene glycol analogue,REACH Candidate list - consider alternatives,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7,10,3,Hazardous,Hazardous
237,Hexamethyldisiloxane [M2],8.22926,-0.0692801,1.69204,-1.48188,-0.018951,2,6,-68.0,100.5,0.76,,,1.377,6.2,,,,,0.66,,,,4.2,,,,,,0.968,,Not Assigned,-2,Class IB,3,33.8,2,,,283,2507,,,N,,,Not Assigned,,,,C[Si](O[Si](C)(C)C)(C)C,UQEAIHBTYFGYIE-UHFFFAOYSA-N,"InChI=1S/C6H18OSi2/c1-8(2,3)7-9(4,5)6/h1-6H3",107-46-0,C6H18OSi2,162.378,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,6,5,7,Problematic,Problematic
163,"Hexan-2-one [Methylbutylketone, MBK]",0.0768134,0.775803,-1.57643,-1.18064,0.506916,0,0,-55.8,127.5,0.807,14.6,0.29,1.401,,,,,,2.68,,,,1.38,0.14,0.68,0.0,0.51,3.26,0.97,424,T2,25,Class IC,3,8.1,1,0.615,0,476,2627,,,N,,,Not Assigned,,,,CCCCC(=O)C,QQZOPKMRPOGIEB-UHFFFAOYSA-N,"InChI=1S/C6H12O/c1-3-4-5-6(2)7/h3-5H2,1-2H3",591-78-6,C6H12O,100.159,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,6,3,Recommended,Recommended
195,Hexanedinitrile,-1.80193,2.02169,0.527922,2.07302,4.6739,3,7,2.4,295.0,0.95,,,1.44,12.0,,,,,3.75,,,,-0.32,,,,,,0.982,550,T1,93,Class IIIA,1,0.0,1,7.034,1,504,3252,,,N,,,Not Assigned,,,,N#CCCCCC#N,BTGRAWJCKBQKAO-UHFFFAOYSA-N,InChI=1S/C6H8N2/c7-5-3-1-2-4-6-8/h1-4H2,111-69-3,C6H8N2,108.141,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,1,9,7,Hazardous,Hazardous
178,Hexanenitrile,0.64183,-0.827949,-0.863312,-0.339888,3.10634,0,0,-80.3,163.6,0.801,17.3,,1.407,9.5,,,,,3.48,,,,1.66,,,,,,0.968,,Not Assigned,47,Class II,2,2.1,1,0.974,0,476,2763,,,N,,,Not Assigned,,,,CCCCCC#N,AILKHAQXUAOOFU-UHFFFAOYSA-N,"InChI=1S/C6H11N/c1-2-3-4-5-6-7/h2-5H2,1H3",628-73-9,C6H11N,97.158,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,4,5,5,Problematic,Problematic
170,Hexyl Acetate,3.31021,1.96907,0.550602,-1.38165,1.38379,4,8,-80.9,171.6,0.87,,,1.41,8.6,,,,,1.8,,,,,0.06,0.6,0.0,0.45,4.35,1.31,255,T3,59,Class II,2,0.8,1,1.133,1,312,2282,,,N,,,Not Assigned,,,,CCCCCCOC(=O)C,AOGQPLXWSUTHQB-UHFFFAOYSA-N,"InChI=1S/C8H16O2/c1-3-4-5-6-7-10-8(2)9/h3-7H2,1-2H3",142-92-7,C8H16O2,144.211,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,1,5,Problematic,Problematic
243,Hexyl Carbitol [2-[2-(Hexyloxy)ethoxy]ethanol],1.51749,7.50988,3.28973,-0.49155,1.04222,4,8,-34.0,254.0,0.932,,,1.438,,7.8,2.9,4.9,,,,,,,,,,,,1.694,305,T2,126,Class IIIB,1,,,6.293,1,886,2378,,,N,,,Not Assigned,,,,CCCCCCOCCOCCO,GZMAAYIALGURDQ-UHFFFAOYSA-N,"InChI=1S/C10H22O3/c1-2-3-4-5-7-12-9-10-13-8-6-11/h11H,2-10H2,1H3",112-59-4,C10H22O3,190.28,,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,4,7,Problematic,Problematic
72,HMPA,-1.45993,9.77762,-1.00489,-0.144358,-1.27009,3,3,7.0,233.0,1.024,29.0,0.315,1.459,8.6,9.0,4.2,5.5,38.8,4.19,0.87,0.0,1.05,0.28,0.37,0.85,0.0,1.6,5.11,1.517,,Not Assigned,106,Class IIIB,1,0.0,1,,,473,1723,,,Y,,,Not Assigned,,,,CN(P(=O)(N(C)C)N(C)C)C,GNOIPBMMFNIUFM-UHFFFAOYSA-N,"InChI=1S/C6H18N3OP/c1-7(2)11(10,8(3)4)9(5)6/h1-6H3",680-31-9,C6H18N3OP,179.2,,Seriously ?  Just don't even think about it !,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,1,9,7,Hazardous,Highly Hazardous
183,Indane,4.90998,-2.32791,-0.439322,2.8143,-1.86251,2,2,-51.4,178.0,0.96,,,1.54,9.5,,,,,0.54,,,,3.33,,,,,,1.031,,Not Assigned,50,Class II,2,1.1,1,1.477,1,314,1662,,,N,,,Not Assigned,,,,C1Cc2c(C1)cccc2,PQNFLJBBNBOBRQ-UHFFFAOYSA-N,"InChI=1S/C9H10/c1-2-5-9-7-3-6-8(9)4-1/h1-2,4-5H,3,6-7H2",496-11-7,C9H10,118.176,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,5,5,Problematic,Problematic
73,Iodobenzene,3.78768,-2.05131,-0.937117,5.83917,-0.898518,2,2,-31.4,188.3,1.831,4.8,0.17,1.62,10.1,,,,4.0,1.71,0.81,0.0,,3.25,1.19,0.82,0.0,0.12,4.5,0.975,,Not Assigned,66,Class IIIA,1,0.7,1,1.688,1,93,425,,0.29,N,,,Not Assigned,,,,Ic1ccccc1,SNHMUERNLJLMHN-UHFFFAOYSA-N,InChI=1S/C6H5I/c7-6-4-2-1-3-5-6/h1-5H,591-50-4,C6H5I,204.008,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,5,5,Problematic,Problematic
98,IPA [Propan-2-ol],-5.26444,-2.31088,0.99332,-2.39862,-1.19069,1,5,-88.0,82.4,0.786,19.9,0.55,1.377,11.4,7.7,3.0,8.0,36.0,1.65,0.48,0.76,0.95,0.05,0.21,0.36,0.33,0.56,1.76,0.59,399,T2,12,Class IB,3,33.1,2,2.393,1,1115,3207,1,786.75,Y,3,5000,1,1,1,2,CC(O)C,KFZMGEQAYNKOFK-UHFFFAOYSA-N,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",67-63-0,C3H8O,60.095,,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,3,3,Recommended,Recommended
21,iso-Butanol [2-Methylpropan-1-ol],-3.71432,-2.35607,1.93132,-1.47421,-0.774119,1,5,-108.0,107.8,0.794,17.9,0.55,1.396,11.2,7.4,2.8,7.8,,1.64,,,,0.76,0.22,0.39,0.37,0.48,,0.731,408,T2,28,Class IC,3,8.9,1,4.024,1,1788,3009,1,111.16,N,3,5000,1,1,1,,OCC(C)C,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",78-83-1,C4H10O,74.122,Viscous at lower temperatures (not preferred for crystallisation),,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,4,3,Recommended,Recommended
74,iso-Butyl Acetate,1.326,0.124708,-0.885963,-2.02613,1.2386,0,0,-98.9,117.3,0.87,5.6,,1.39,8.4,7.4,1.8,3.1,,1.87,,,,1.78,0.05,0.57,0.0,0.47,,1.028,423,T2,18,Class IB,3,15.0,1,0.698,0,314,2225,,,N,3,5000,Not Assigned,,,,CC(COC(=O)C)C,GJRQTCIYDGXPES-UHFFFAOYSA-N,"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3",110-19-0,C6H12O2,116.158,Racemic mixture - Could be problematic for asymmetric reactions.,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,2,3,Recommended,Recommended
18,iso-Hexane [2-Methylpentane],5.20913,-4.80332,-0.205914,-3.23107,-0.158737,2,2,-153.6,60.3,0.65,,,1.372,7.0,,,,,0.0,,,,4.0,,,,,,0.954,306,T2,-35,Class IB,3,171.0,3,0.293,0,376,3426,3,,N,,,2,1,3,,CCCC(C)C,AFABGHUZZDYHJO-UHFFFAOYSA-N,"InChI=1S/C6H14/c1-4-5-6(2)3/h6H,4-5H2,1-3H3",107-83-5,C6H14,86.175,Static Risk,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,6,3,7,Problematic,Problematic
75,iso-Propyl Acetate,0.187871,-0.7808,-1.56879,-2.27746,1.01566,0,0,-73.4,88.5,0.87,,,1.38,8.6,,,,17.5,1.75,,,,1.22,0.06,0.57,0.0,0.47,,0.888,460,T1,2,Class IB,3,46.9,2,0.509,0,348,2201,1,,N,3,5000,2,1,1,2,CC(OC(=O)C)C,JMMWKPVZQRWMSS-UHFFFAOYSA-N,"InChI=1S/C5H10O2/c1-4(2)7-5(3)6/h4H,1-3H3",108-21-4,C5H10O2,102.132,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,2,3,Recommended,Recommended
